iter	Accuracy_SumError	Accuracy_SumWeight	MultiClass_SumError	MultiClass_SumWeight
820	2100	2100	48.00053135	2100
821	2100	2100	47.97292226	2100
822	2100	2100	47.9080978	2100
823	2100	2100	47.8207656	2100
824	2100	2100	47.78073218	2100
825	2100	2100	47.74588202	2100
826	2100	2100	47.69181052	2100
827	2100	2100	47.65524004	2100
828	2100	2100	47.58353779	2100
829	2100	2100	47.53656725	2100
830	2100	2100	47.49371196	2100
831	2100	2100	47.44217328	2100
832	2100	2100	47.38843728	2100
833	2100	2100	47.31111881	2100
834	2100	2100	47.24386962	2100
835	2100	2100	47.16625011	2100
836	2100	2100	47.08166309	2100
837	2100	2100	47.02932459	2100
838	2100	2100	46.97004698	2100
839	2100	2100	46.92786855	2100
840	2100	2100	46.84721667	2100
841	2100	2100	46.75914143	2100
842	2100	2100	46.72855459	2100
843	2100	2100	46.60180558	2100
844	2100	2100	46.51612121	2100
845	2100	2100	46.43243392	2100
846	2100	2100	46.36254763	2100
847	2100	2100	46.31703384	2100
848	2100	2100	46.22486279	2100
849	2100	2100	46.15382828	2100
850	2100	2100	46.08716334	2100
851	2100	2100	46.0181337	2100
852	2100	2100	45.98706111	2100
853	2100	2100	45.91396071	2100
854	2100	2100	45.82600179	2100
855	2100	2100	45.77755096	2100
856	2100	2100	45.73264257	2100
857	2100	2100	45.6635274	2100
858	2100	2100	45.58112431	2100
859	2100	2100	45.50577416	2100
860	2100	2100	45.45267809	2100
861	2100	2100	45.42145059	2100
862	2100	2100	45.35256786	2100
863	2100	2100	45.29860412	2100
864	2100	2100	45.24587014	2100
865	2100	2100	45.20093488	2100
866	2100	2100	45.15129533	2100
867	2100	2100	45.1178647	2100
868	2100	2100	45.08563866	2100
869	2100	2100	45.0505952	2100
870	2100	2100	44.96963384	2100
871	2100	2100	44.95099497	2100
872	2100	2100	44.89189443	2100
873	2100	2100	44.82198682	2100
874	2100	2100	44.74638644	2100
875	2100	2100	44.6972192	2100
876	2100	2100	44.66083762	2100
877	2100	2100	44.59337853	2100
878	2100	2100	44.54909943	2100
879	2100	2100	44.49836868	2100
880	2100	2100	44.38013166	2100
881	2100	2100	44.34714951	2100
882	2100	2100	44.29420973	2100
883	2100	2100	44.24036462	2100
884	2100	2100	44.18857614	2100
885	2100	2100	44.14252474	2100
886	2100	2100	44.07989086	2100
887	2100	2100	43.98455768	2100
888	2100	2100	43.92264642	2100
889	2100	2100	43.883655	2100
890	2100	2100	43.84658024	2100
891	2100	2100	43.79482742	2100
892	2100	2100	43.76374534	2100
893	2100	2100	43.6952712	2100
894	2100	2100	43.61590806	2100
895	2100	2100	43.54314113	2100
896	2100	2100	43.50254731	2100
897	2100	2100	43.47644432	2100
898	2100	2100	43.4254427	2100
899	2100	2100	43.37208223	2100
900	2100	2100	43.30850865	2100
901	2100	2100	43.24736759	2100
902	2100	2100	43.18795905	2100
903	2100	2100	43.11607175	2100
904	2100	2100	43.07423716	2100
905	2100	2100	43.00736725	2100
906	2100	2100	42.95647818	2100
907	2100	2100	42.91958414	2100
908	2100	2100	42.84371665	2100
909	2100	2100	42.75895959	2100
910	2100	2100	42.70533209	2100
911	2100	2100	42.65912962	2100
912	2100	2100	42.61084503	2100
913	2100	2100	42.54929918	2100
914	2100	2100	42.48504964	2100
915	2100	2100	42.43595613	2100
916	2100	2100	42.3690811	2100
917	2100	2100	42.31246062	2100
918	2100	2100	42.27775934	2100
919	2100	2100	42.24571284	2100
920	2100	2100	42.2014836	2100
921	2100	2100	42.18231479	2100
922	2100	2100	42.12207562	2100
923	2100	2100	42.07068692	2100
924	2100	2100	42.06208988	2100
925	2100	2100	42.03214904	2100
926	2100	2100	41.97816499	2100
927	2100	2100	41.92817224	2100
928	2100	2100	41.85309267	2100
929	2100	2100	41.79798183	2100
930	2100	2100	41.75772873	2100
931	2100	2100	41.68871066	2100
932	2100	2100	41.64658765	2100
933	2100	2100	41.61727336	2100
934	2100	2100	41.54976255	2100
935	2100	2100	41.50319545	2100
936	2100	2100	41.45240174	2100
937	2100	2100	41.38388362	2100
938	2100	2100	41.35537818	2100
939	2100	2100	41.3043847	2100
940	2100	2100	41.24231763	2100
941	2100	2100	41.18620916	2100
942	2100	2100	41.14504624	2100
943	2100	2100	41.09001572	2100
944	2100	2100	41.03968453	2100
945	2100	2100	40.96870505	2100
946	2100	2100	40.88520973	2100
947	2100	2100	40.80625983	2100
948	2100	2100	40.78266278	2100
949	2100	2100	40.74102282	2100
950	2100	2100	40.66337766	2100
951	2100	2100	40.62424447	2100
952	2100	2100	40.55213274	2100
953	2100	2100	40.53027712	2100
954	2100	2100	40.50570721	2100
955	2100	2100	40.46978242	2100
956	2100	2100	40.40687439	2100
957	2100	2100	40.29450601	2100
958	2100	2100	40.27606261	2100
959	2100	2100	40.22064992	2100
960	2100	2100	40.17601027	2100
961	2100	2100	40.12415885	2100
962	2100	2100	40.0581083	2100
963	2100	2100	40.01273013	2100
964	2100	2100	39.97381076	2100
965	2100	2100	39.92673938	2100
966	2100	2100	39.88125939	2100
967	2100	2100	39.83665044	2100
968	2100	2100	39.77987051	2100
969	2100	2100	39.73013649	2100
970	2100	2100	39.68942982	2100
971	2100	2100	39.65584352	2100
972	2100	2100	39.61227981	2100
973	2100	2100	39.54698345	2100
974	2100	2100	39.5249595	2100
975	2100	2100	39.5037019	2100
976	2100	2100	39.47355369	2100
977	2100	2100	39.41898251	2100
978	2100	2100	39.37175541	2100
979	2100	2100	39.30642078	2100
980	2100	2100	39.2666184	2100
981	2100	2100	39.23584332	2100
982	2100	2100	39.17114889	2100
983	2100	2100	39.11815199	2100
984	2100	2100	39.09085291	2100
985	2100	2100	39.01906791	2100
986	2100	2100	38.96752409	2100
987	2100	2100	38.93200039	2100
988	2100	2100	38.85904236	2100
989	2100	2100	38.82862212	2100
990	2100	2100	38.77817064	2100
991	2100	2100	38.73995033	2100
992	2100	2100	38.67848561	2100
993	2100	2100	38.62319006	2100
994	2100	2100	38.58712116	2100
995	2100	2100	38.52978458	2100
996	2100	2100	38.47494395	2100
997	2100	2100	38.43572249	2100
998	2100	2100	38.40104101	2100
999	2100	2100	38.3593217	2100
1000	2100	2100	38.32004495	2100
1001	2100	2100	38.27825197	2100
1002	2100	2100	38.23099887	2100
1003	2100	2100	38.21002562	2100
1004	2100	2100	38.18002183	2100
1005	2100	2100	38.15470703	2100
1006	2100	2100	38.11961153	2100
1007	2100	2100	38.08482477	2100
1008	2100	2100	38.05050063	2100
1009	2100	2100	37.99754031	2100
1010	2100	2100	37.96735479	2100
1011	2100	2100	37.93149124	2100
1012	2100	2100	37.85484129	2100
1013	2100	2100	37.82710724	2100
1014	2100	2100	37.76547933	2100
1015	2100	2100	37.73391812	2100
1016	2100	2100	37.69015858	2100
1017	2100	2100	37.63588666	2100
1018	2100	2100	37.58221815	2100
1019	2100	2100	37.53971631	2100
1020	2100	2100	37.4529036	2100
1021	2100	2100	37.39494817	2100
1022	2100	2100	37.36370776	2100
1023	2100	2100	37.32422497	2100
1024	2100	2100	37.29609646	2100
1025	2100	2100	37.24665769	2100
1026	2100	2100	37.21472485	2100
1027	2100	2100	37.18251692	2100
1028	2100	2100	37.13531271	2100
1029	2100	2100	37.10671279	2100
1030	2100	2100	37.0827682	2100
1031	2100	2100	37.06717164	2100
1032	2100	2100	36.99794354	2100
1033	2100	2100	36.96418092	2100
1034	2100	2100	36.92143217	2100
1035	2100	2100	36.89548578	2100
1036	2100	2100	36.85409901	2100
1037	2100	2100	36.83022142	2100
1038	2100	2100	36.78812542	2100
1039	2100	2100	36.75536224	2100
1040	2100	2100	36.71130301	2100
1041	2100	2100	36.68520124	2100
1042	2100	2100	36.6612489	2100
1043	2100	2100	36.63809546	2100
1044	2100	2100	36.5823983	2100
1045	2100	2100	36.56620417	2100
1046	2100	2100	36.55283594	2100
1047	2100	2100	36.50765744	2100
1048	2100	2100	36.47543782	2100
1049	2100	2100	36.44897739	2100
1050	2100	2100	36.38105715	2100
1051	2100	2100	36.34209971	2100
1052	2100	2100	36.30979356	2100
1053	2100	2100	36.25665805	2100
1054	2100	2100	36.21898011	2100
1055	2100	2100	36.19047082	2100
1056	2100	2100	36.16179294	2100
1057	2100	2100	36.11352418	2100
1058	2100	2100	36.05571736	2100
1059	2100	2100	36.02482386	2100
1060	2100	2100	35.96004444	2100
1061	2100	2100	35.93120218	2100
1062	2100	2100	35.91687508	2100
1063	2100	2100	35.87878174	2100
1064	2100	2100	35.86310439	2100
1065	2100	2100	35.83943292	2100
1066	2100	2100	35.81152941	2100
1067	2100	2100	35.76508653	2100
1068	2100	2100	35.72820991	2100
1069	2100	2100	35.69302744	2100
1070	2100	2100	35.66068682	2100
1071	2100	2100	35.63487102	2100
1072	2100	2100	35.60636717	2100
1073	2100	2100	35.54716315	2100
1074	2100	2100	35.5027002	2100
1075	2100	2100	35.46100122	2100
1076	2100	2100	35.44307675	2100
1077	2100	2100	35.4158234	2100
1078	2100	2100	35.39058345	2100
1079	2100	2100	35.34959456	2100
1080	2100	2100	35.31089451	2100
1081	2100	2100	35.26882417	2100
1082	2100	2100	35.23211524	2100
1083	2100	2100	35.19028009	2100
1084	2100	2100	35.15734726	2100
1085	2100	2100	35.1021153	2100
1086	2100	2100	35.07869053	2100
1087	2100	2100	35.0582481	2100
1088	2100	2100	35.03242851	2100
1089	2100	2100	34.98806923	2100
1090	2100	2100	34.94784453	2100
1091	2100	2100	34.91910984	2100
1092	2100	2100	34.90441254	2100
1093	2100	2100	34.87059972	2100
1094	2100	2100	34.82614354	2100
1095	2100	2100	34.78126421	2100
1096	2100	2100	34.72754038	2100
1097	2100	2100	34.6684349	2100
1098	2100	2100	34.624531	2100
1099	2100	2100	34.57911442	2100
1100	2100	2100	34.54224935	2100
1101	2100	2100	34.5127541	2100
1102	2100	2100	34.49110891	2100
1103	2100	2100	34.45273998	2100
1104	2100	2100	34.41456684	2100
1105	2100	2100	34.35431033	2100
1106	2100	2100	34.33304248	2100
1107	2100	2100	34.30542009	2100
1108	2100	2100	34.25698622	2100
1109	2100	2100	34.18527362	2100
1110	2100	2100	34.15487945	2100
1111	2100	2100	34.12381764	2100
1112	2100	2100	34.09551386	2100
1113	2100	2100	34.0487093	2100
1114	2100	2100	34.01957151	2100
1115	2100	2100	33.97945077	2100
1116	2100	2100	33.93956812	2100
1117	2100	2100	33.87605451	2100
1118	2100	2100	33.82452994	2100
1119	2100	2100	33.79694975	2100
1120	2100	2100	33.7470772	2100
1121	2100	2100	33.72212663	2100
1122	2100	2100	33.71121668	2100
1123	2100	2100	33.6976961	2100
1124	2100	2100	33.6819936	2100
1125	2100	2100	33.64519764	2100
1126	2100	2100	33.60792932	2100
1127	2100	2100	33.55442437	2100
1128	2100	2100	33.51320036	2100
1129	2100	2100	33.47535884	2100
1130	2100	2100	33.43549053	2100
1131	2100	2100	33.40839131	2100
1132	2100	2100	33.38321567	2100
1133	2100	2100	33.36453045	2100
1134	2100	2100	33.3414099	2100
1135	2100	2100	33.30241129	2100
1136	2100	2100	33.27584993	2100
1137	2100	2100	33.24290732	2100
1138	2100	2100	33.18490447	2100
1139	2100	2100	33.15643861	2100
1140	2100	2100	33.11305106	2100
1141	2100	2100	33.07040296	2100
1142	2100	2100	33.03436416	2100
1143	2100	2100	33.00465523	2100
1144	2100	2100	32.98208589	2100
1145	2100	2100	32.95621914	2100
1146	2100	2100	32.90451384	2100
1147	2100	2100	32.88621658	2100
1148	2100	2100	32.85304832	2100
1149	2100	2100	32.81131341	2100
1150	2100	2100	32.78804853	2100
1151	2100	2100	32.74975663	2100
1152	2100	2100	32.73489984	2100
1153	2100	2100	32.68592995	2100
1154	2100	2100	32.64448662	2100
1155	2100	2100	32.60307973	2100
1156	2100	2100	32.57392351	2100
1157	2100	2100	32.52046936	2100
1158	2100	2100	32.49130732	2100
1159	2100	2100	32.45347717	2100
1160	2100	2100	32.39854824	2100
1161	2100	2100	32.38482806	2100
1162	2100	2100	32.35094253	2100
1163	2100	2100	32.29580821	2100
1164	2100	2100	32.2517873	2100
1165	2100	2100	32.21948277	2100
1166	2100	2100	32.18557033	2100
1167	2100	2100	32.15568401	2100
1168	2100	2100	32.122307	2100
1169	2100	2100	32.08339719	2100
1170	2100	2100	32.05599767	2100
1171	2100	2100	32.0228625	2100
1172	2100	2100	32.00900129	2100
1173	2100	2100	31.97379014	2100
1174	2100	2100	31.9408947	2100
1175	2100	2100	31.92130636	2100
1176	2100	2100	31.89169436	2100
1177	2100	2100	31.86720788	2100
1178	2100	2100	31.83585124	2100
1179	2100	2100	31.80172391	2100
1180	2100	2100	31.76450194	2100
1181	2100	2100	31.71649993	2100
1182	2100	2100	31.70208827	2100
1183	2100	2100	31.67431659	2100
1184	2100	2100	31.61954891	2100
1185	2100	2100	31.59415837	2100
1186	2100	2100	31.55054338	2100
1187	2100	2100	31.50459263	2100
1188	2100	2100	31.43824145	2100
1189	2100	2100	31.39603515	2100
1190	2100	2100	31.36601959	2100
1191	2100	2100	31.32437554	2100
1192	2100	2100	31.30448597	2100
1193	2100	2100	31.2633191	2100
1194	2100	2100	31.23831907	2100
1195	2100	2100	31.20101025	2100
1196	2100	2100	31.16433865	2100
1197	2100	2100	31.1365285	2100
1198	2100	2100	31.09708669	2100
1199	2100	2100	31.06125196	2100
1200	2100	2100	31.02377535	2100
1201	2100	2100	30.98834673	2100
1202	2100	2100	30.93294759	2100
1203	2100	2100	30.89986021	2100
1204	2100	2100	30.87821453	2100
1205	2100	2100	30.85043353	2100
1206	2100	2100	30.82074466	2100
1207	2100	2100	30.77678376	2100
1208	2100	2100	30.75774234	2100
1209	2100	2100	30.73793885	2100
1210	2100	2100	30.70312514	2100
1211	2100	2100	30.68101756	2100
1212	2100	2100	30.66034112	2100
1213	2100	2100	30.63491331	2100
1214	2100	2100	30.6106609	2100
1215	2100	2100	30.58833208	2100
1216	2100	2100	30.55912246	2100
1217	2100	2100	30.53187894	2100
1218	2100	2100	30.51373528	2100
1219	2100	2100	30.48045319	2100
1220	2100	2100	30.46924405	2100
1221	2100	2100	30.44569531	2100
1222	2100	2100	30.40882021	2100
1223	2100	2100	30.38812687	2100
1224	2100	2100	30.37151803	2100
1225	2100	2100	30.32843137	2100
1226	2100	2100	30.29807477	2100
1227	2100	2100	30.2743056	2100
1228	2100	2100	30.22869397	2100
1229	2100	2100	30.196081	2100
1230	2100	2100	30.18004571	2100
1231	2100	2100	30.15678236	2100
1232	2100	2100	30.10304677	2100
1233	2100	2100	30.07572219	2100
1234	2100	2100	30.06108747	2100
1235	2100	2100	30.04222841	2100
1236	2100	2100	30.00419327	2100
1237	2100	2100	29.98472703	2100
1238	2100	2100	29.95209364	2100
1239	2100	2100	29.93625162	2100
1240	2100	2100	29.92417425	2100
1241	2100	2100	29.90152611	2100
1242	2100	2100	29.88279265	2100
1243	2100	2100	29.84937307	2100
1244	2100	2100	29.81526379	2100
1245	2100	2100	29.79641363	2100
1246	2100	2100	29.77960793	2100
1247	2100	2100	29.76446642	2100
1248	2100	2100	29.73079381	2100
1249	2100	2100	29.70082096	2100
1250	2100	2100	29.67595103	2100
1251	2100	2100	29.65316694	2100
1252	2100	2100	29.64479289	2100
1253	2100	2100	29.60442164	2100
1254	2100	2100	29.56105999	2100
1255	2100	2100	29.54874386	2100
1256	2100	2100	29.52998881	2100
1257	2100	2100	29.49727982	2100
1258	2100	2100	29.47467659	2100
1259	2100	2100	29.44363532	2100
1260	2100	2100	29.41506839	2100
1261	2100	2100	29.38205188	2100
1262	2100	2100	29.35674783	2100
1263	2100	2100	29.32951126	2100
1264	2100	2100	29.30597828	2100
1265	2100	2100	29.26987941	2100
1266	2100	2100	29.25104599	2100
1267	2100	2100	29.23130318	2100
1268	2100	2100	29.20869366	2100
1269	2100	2100	29.17705019	2100
1270	2100	2100	29.15868919	2100
1271	2100	2100	29.1328812	2100
1272	2100	2100	29.10173085	2100
1273	2100	2100	29.07349115	2100
1274	2100	2100	29.04985258	2100
1275	2100	2100	29.02861694	2100
1276	2100	2100	28.99962377	2100
1277	2100	2100	28.96655369	2100
1278	2100	2100	28.92079824	2100
1279	2100	2100	28.8931298	2100
1280	2100	2100	28.85098701	2100
1281	2100	2100	28.81430259	2100
1282	2100	2100	28.78997194	2100
1283	2100	2100	28.77833557	2100
1284	2100	2100	28.76003397	2100
1285	2100	2100	28.7253904	2100
1286	2100	2100	28.6950679	2100
1287	2100	2100	28.67375823	2100
1288	2100	2100	28.64801998	2100
1289	2100	2100	28.61790999	2100
1290	2100	2100	28.577369	2100
1291	2100	2100	28.53922082	2100
1292	2100	2100	28.51441785	2100
1293	2100	2100	28.4742295	2100
1294	2100	2100	28.42429244	2100
1295	2100	2100	28.39894838	2100
1296	2100	2100	28.38895986	2100
1297	2100	2100	28.3410219	2100
1298	2100	2100	28.32384746	2100
1299	2100	2100	28.31221128	2100
1300	2100	2100	28.29430724	2100
1301	2100	2100	28.27743442	2100
1302	2100	2100	28.23433866	2100
1303	2100	2100	28.20459273	2100
1304	2100	2100	28.17662178	2100
1305	2100	2100	28.14170701	2100
1306	2100	2100	28.11435907	2100
1307	2100	2100	28.06448842	2100
1308	2100	2100	28.03864437	2100
1309	2100	2100	28.00760424	2100
1310	2100	2100	27.98910055	2100
1311	2100	2100	27.96126718	2100
1312	2100	2100	27.92281196	2100
1313	2100	2100	27.89789097	2100
1314	2100	2100	27.87222427	2100
1315	2100	2100	27.8337181	2100
1316	2100	2100	27.79779876	2100
1317	2100	2100	27.76463338	2100
1318	2100	2100	27.74124045	2100
1319	2100	2100	27.72211004	2100
1320	2100	2100	27.68818484	2100
1321	2100	2100	27.66416902	2100
1322	2100	2100	27.65106702	2100
1323	2100	2100	27.63088323	2100
1324	2100	2100	27.60009593	2100
1325	2100	2100	27.57033879	2100
1326	2100	2100	27.5509888	2100
1327	2100	2100	27.52364592	2100
1328	2100	2100	27.50314935	2100
1329	2100	2100	27.47443833	2100
1330	2100	2100	27.45501095	2100
1331	2100	2100	27.42672704	2100
1332	2100	2100	27.4035868	2100
1333	2100	2100	27.373519	2100
1334	2100	2100	27.35403527	2100
1335	2100	2100	27.31601833	2100
1336	2100	2100	27.30293882	2100
1337	2100	2100	27.28489449	2100
1338	2100	2100	27.26302173	2100
1339	2100	2100	27.23281341	2100
1340	2100	2100	27.20518564	2100
1341	2100	2100	27.17970869	2100
1342	2100	2100	27.15019997	2100
1343	2100	2100	27.13403382	2100
1344	2100	2100	27.11846787	2100
1345	2100	2100	27.10042565	2100
1346	2100	2100	27.06879959	2100
1347	2100	2100	27.04511856	2100
1348	2100	2100	27.03642597	2100
1349	2100	2100	27.02016622	2100
1350	2100	2100	26.99696405	2100
1351	2100	2100	26.97762098	2100
1352	2100	2100	26.9444233	2100
1353	2100	2100	26.91428905	2100
1354	2100	2100	26.88673188	2100
1355	2100	2100	26.86729007	2100
1356	2100	2100	26.84101373	2100
1357	2100	2100	26.80883331	2100
1358	2100	2100	26.80087118	2100
1359	2100	2100	26.76837182	2100
1360	2100	2100	26.72768024	2100
1361	2100	2100	26.70536265	2100
1362	2100	2100	26.68669194	2100
1363	2100	2100	26.67431022	2100
1364	2100	2100	26.64608792	2100
1365	2100	2100	26.62057809	2100
1366	2100	2100	26.59094213	2100
1367	2100	2100	26.56322495	2100
1368	2100	2100	26.53392272	2100
1369	2100	2100	26.51688198	2100
1370	2100	2100	26.50369435	2100
1371	2100	2100	26.46726065	2100
1372	2100	2100	26.44089427	2100
1373	2100	2100	26.41392502	2100
1374	2100	2100	26.39535325	2100
1375	2100	2100	26.36946894	2100
1376	2100	2100	26.35721227	2100
1377	2100	2100	26.31807172	2100
1378	2100	2100	26.28223407	2100
1379	2100	2100	26.2631823	2100
1380	2100	2100	26.243006	2100
1381	2100	2100	26.21985084	2100
1382	2100	2100	26.18561289	2100
1383	2100	2100	26.16642909	2100
1384	2100	2100	26.13548105	2100
1385	2100	2100	26.10986239	2100
1386	2100	2100	26.08906725	2100
1387	2100	2100	26.06027297	2100
1388	2100	2100	26.03991526	2100
1389	2100	2100	26.00902489	2100
1390	2100	2100	25.98492297	2100
1391	2100	2100	25.95129332	2100
1392	2100	2100	25.91977092	2100
1393	2100	2100	25.89196497	2100
1394	2100	2100	25.87391274	2100
1395	2100	2100	25.84630386	2100
1396	2100	2100	25.82792467	2100
1397	2100	2100	25.80900804	2100
1398	2100	2100	25.78929206	2100
1399	2100	2100	25.76706382	2100
1400	2100	2100	25.74073551	2100
1401	2100	2100	25.72288236	2100
1402	2100	2100	25.69084945	2100
1403	2100	2100	25.66706129	2100
1404	2100	2100	25.65558709	2100
1405	2100	2100	25.62391641	2100
1406	2100	2100	25.61464526	2100
1407	2100	2100	25.5986547	2100
1408	2100	2100	25.57683548	2100
1409	2100	2100	25.56206488	2100
1410	2100	2100	25.53618309	2100
1411	2100	2100	25.51655615	2100
1412	2100	2100	25.4911718	2100
1413	2100	2100	25.46183956	2100
1414	2100	2100	25.43252134	2100
1415	2100	2100	25.40540736	2100
1416	2100	2100	25.38176565	2100
1417	2100	2100	25.35718299	2100
1418	2100	2100	25.33471877	2100
1419	2100	2100	25.3199232	2100
1420	2100	2100	25.29979273	2100
1421	2100	2100	25.2696939	2100
1422	2100	2100	25.23546065	2100
1423	2100	2100	25.20506822	2100
1424	2100	2100	25.18026144	2100
1425	2100	2100	25.1442262	2100
1426	2100	2100	25.12675713	2100
1427	2100	2100	25.10739999	2100
1428	2100	2100	25.07483548	2100
1429	2100	2100	25.04240361	2100
1430	2100	2100	25.02431102	2100
1431	2100	2100	24.99430565	2100
1432	2100	2100	24.98104512	2100
1433	2100	2100	24.96298644	2100
1434	2100	2100	24.95394507	2100
1435	2100	2100	24.92662465	2100
1436	2100	2100	24.90834741	2100
1437	2100	2100	24.88952011	2100
1438	2100	2100	24.86215331	2100
1439	2100	2100	24.83520157	2100
1440	2100	2100	24.81118058	2100
1441	2100	2100	24.79757305	2100
1442	2100	2100	24.77601173	2100
1443	2100	2100	24.75540835	2100
1444	2100	2100	24.74617758	2100
1445	2100	2100	24.72932644	2100
1446	2100	2100	24.71395165	2100
1447	2100	2100	24.68280114	2100
1448	2100	2100	24.65050896	2100
1449	2100	2100	24.64081479	2100
1450	2100	2100	24.62143322	2100
1451	2100	2100	24.61088848	2100
1452	2100	2100	24.58852875	2100
1453	2100	2100	24.56543395	2100
1454	2100	2100	24.54877684	2100
1455	2100	2100	24.52234232	2100
1456	2100	2100	24.49328892	2100
1457	2100	2100	24.48081084	2100
1458	2100	2100	24.47003915	2100
1459	2100	2100	24.44278286	2100
1460	2100	2100	24.42251139	2100
1461	2100	2100	24.41023847	2100
1462	2100	2100	24.37626282	2100
1463	2100	2100	24.35715117	2100
1464	2100	2100	24.32618828	2100
1465	2100	2100	24.31420915	2100
1466	2100	2100	24.30685011	2100
1467	2100	2100	24.28801019	2100
1468	2100	2100	24.27000795	2100
1469	2100	2100	24.24534854	2100
1470	2100	2100	24.22783561	2100
1471	2100	2100	24.2037176	2100
1472	2100	2100	24.19313911	2100
1473	2100	2100	24.16727765	2100
1474	2100	2100	24.15517277	2100
1475	2100	2100	24.13996489	2100
1476	2100	2100	24.11923252	2100
1477	2100	2100	24.10462088	2100
1478	2100	2100	24.09310895	2100
1479	2100	2100	24.07617561	2100
1480	2100	2100	24.06253212	2100
1481	2100	2100	24.03349088	2100
1482	2100	2100	24.0214458	2100
1483	2100	2100	24.00311464	2100
1484	2100	2100	23.99322466	2100
1485	2100	2100	23.98008303	2100
1486	2100	2100	23.94846069	2100
1487	2100	2100	23.9224851	2100
1488	2100	2100	23.90355589	2100
1489	2100	2100	23.88935135	2100
1490	2100	2100	23.8682331	2100
1491	2100	2100	23.84834713	2100
1492	2100	2100	23.82736375	2100
1493	2100	2100	23.81159882	2100
1494	2100	2100	23.79315988	2100
1495	2100	2100	23.77184813	2100
1496	2100	2100	23.74640284	2100
1497	2100	2100	23.70780628	2100
1498	2100	2100	23.69142793	2100
1499	2100	2100	23.66539339	2100
1500	2100	2100	23.64556749	2100
1501	2100	2100	23.62869112	2100
1502	2100	2100	23.61009047	2100
1503	2100	2100	23.58775987	2100
1504	2100	2100	23.5668305	2100
1505	2100	2100	23.53337111	2100
1506	2100	2100	23.50910707	2100
1507	2100	2100	23.49651246	2100
1508	2100	2100	23.48026857	2100
1509	2100	2100	23.45411323	2100
1510	2100	2100	23.4471381	2100
1511	2100	2100	23.42476545	2100
1512	2100	2100	23.40393559	2100
1513	2100	2100	23.39565576	2100
1514	2100	2100	23.37360185	2100
1515	2100	2100	23.34908841	2100
1516	2100	2100	23.33184933	2100
1517	2100	2100	23.32443386	2100
1518	2100	2100	23.31114114	2100
1519	2100	2100	23.28147506	2100
1520	2100	2100	23.26255604	2100
1521	2100	2100	23.24931928	2100
1522	2100	2100	23.22255651	2100
1523	2100	2100	23.20644155	2100
1524	2100	2100	23.17383026	2100
1525	2100	2100	23.15919925	2100
1526	2100	2100	23.13904905	2100
1527	2100	2100	23.12847254	2100
1528	2100	2100	23.10722593	2100
1529	2100	2100	23.09118125	2100
1530	2100	2100	23.06238514	2100
1531	2100	2100	23.05372202	2100
1532	2100	2100	23.02323175	2100
1533	2100	2100	23.01039893	2100
1534	2100	2100	22.9844135	2100
1535	2100	2100	22.95524569	2100
1536	2100	2100	22.93640107	2100
1537	2100	2100	22.92082082	2100
1538	2100	2100	22.89663308	2100
1539	2100	2100	22.87151018	2100
1540	2100	2100	22.85374937	2100
1541	2100	2100	22.83847219	2100
1542	2100	2100	22.82434556	2100
1543	2100	2100	22.80977543	2100
1544	2100	2100	22.79814276	2100
1545	2100	2100	22.78347086	2100
1546	2100	2100	22.76298551	2100
1547	2100	2100	22.74332871	2100
1548	2100	2100	22.72590382	2100
1549	2100	2100	22.7186801	2100
1550	2100	2100	22.70757779	2100
1551	2100	2100	22.68647721	2100
1552	2100	2100	22.67623254	2100
1553	2100	2100	22.65224938	2100
1554	2100	2100	22.63228777	2100
1555	2100	2100	22.61894256	2100
1556	2100	2100	22.59555788	2100
1557	2100	2100	22.58547025	2100
1558	2100	2100	22.5587933	2100
1559	2100	2100	22.53451967	2100
1560	2100	2100	22.52087082	2100
1561	2100	2100	22.49241093	2100
1562	2100	2100	22.47179212	2100
1563	2100	2100	22.44428863	2100
1564	2100	2100	22.42460555	2100
1565	2100	2100	22.41434267	2100
1566	2100	2100	22.3988025	2100
1567	2100	2100	22.37438206	2100
1568	2100	2100	22.3543582	2100
1569	2100	2100	22.33277927	2100
1570	2100	2100	22.32198728	2100
1571	2100	2100	22.29714284	2100
1572	2100	2100	22.28474851	2100
1573	2100	2100	22.27623206	2100
1574	2100	2100	22.26359315	2100
1575	2100	2100	22.23842521	2100
1576	2100	2100	22.22304036	2100
1577	2100	2100	22.20276675	2100
1578	2100	2100	22.19473549	2100
1579	2100	2100	22.17250116	2100
1580	2100	2100	22.15706277	2100
1581	2100	2100	22.13178038	2100
1582	2100	2100	22.11682461	2100
1583	2100	2100	22.09953149	2100
1584	2100	2100	22.08337699	2100
1585	2100	2100	22.06518938	2100
1586	2100	2100	22.04679591	2100
1587	2100	2100	22.03054716	2100
1588	2100	2100	22.00998418	2100
1589	2100	2100	21.98990647	2100
1590	2100	2100	21.96560513	2100
1591	2100	2100	21.95787854	2100
1592	2100	2100	21.94125972	2100
1593	2100	2100	21.92760554	2100
1594	2100	2100	21.91182451	2100
1595	2100	2100	21.90486244	2100
1596	2100	2100	21.88541249	2100
1597	2100	2100	21.86731582	2100
1598	2100	2100	21.8381848	2100
1599	2100	2100	21.81750869	2100
1600	2100	2100	21.79243624	2100
1601	2100	2100	21.77223583	2100
1602	2100	2100	21.76454254	2100
1603	2100	2100	21.74869302	2100
1604	2100	2100	21.72590788	2100
